"player_api_id","num_appearences","num_leagues","player_name","overall_rating","gk_rating"
108917,7,1,"James Gibson",60,32
108956,3,1,"Ivan Fatic",65,43
108994,9,1,"Vegar Eggen Hedenstad",70,37
109055,1,1,"Vincenzo Camilleri",63,38
109058,84,1,"Jack Rodwell",75,48
109060,101,4,"Sergio Romero",76,303
109061,148,2,"Ruud Vormer",76,40
109065,15,1,"Wilfried Moimbe",69,50
109087,6,1,"Marc Pfitzner",67,45
109088,1,1,"Jan Washausen",60,52
109121,132,2,"Alberto Paloschi",77,43
109147,78,1,"Gary Irvine",64,44
109191,32,1,"Craig Reid",62,50
109222,138,1,"Vicente Guaita",77,305
109280,62,1,"Sloan Privat",71,46
109281,2,1,"Pape M'Bow",60,52
109288,53,1,"Ruud Boymans",73,52
109298,174,3,"Mauricio Isla",75,29
109330,158,3,"Yann M'Vila",78,47
109331,37,1,"Jose Nadson",68,42
109332,27,1,"Wallace",65,32
109338,12,1,"Marco Davide Faraoni",69,48
109434,1,1,"Martyn Waghorn",66,46
109491,57,1,"Jay Rodriguez",76,51
109588,4,1,"Mohamed Chalali",60,35
109589,2,1,"Benjamin Police",52,50
109590,2,1,"Mohamed Youssouf",55,114
109615,151,1,"Omer Toprak",81,46
109616,2,1,"Wellington",65,119
109621,206,2,"Steven Nzonzi",79,61
109622,70,1,"Scott Fox",62,240
109637,55,1,"Jacob Lensky",70,44
109638,174,2,"Leroy Fer",75,52
109639,154,1,"Jordy Buijs",67,33
109647,156,1,"Vito Wormgoor",69,50
109648,95,1,"Mitchell Donald",68,48
109649,190,1,"Jan-Arie van der Heijden",72,38
109650,3,1,"Marco van Duin",60,238
109651,177,2,"Gregory van der Wiel",78,35
109652,175,2,"Vurnon Anita",73,51
109653,64,1,"John Goossens",70,36
109786,148,1,"Marc McAusland",61,44
109897,143,1,"James Tomkins",75,37
109898,48,1,"Jack Collison",68,45
110106,20,1,"Josimar Lima",64,43
110107,15,1,"Niels Vorthoren",63,44
110108,1,1,"Lex van Haeften",56,218
110110,121,1,"Ryan Koolwijk",68,36
110112,12,1,"Arjan van Dijk",63,252
110113,90,1,"Daan Bovenberg",65,39
110115,27,1,"Joshua John",72,54
110116,134,1,"Tim Breukers",67,56
110128,6,1,"Bart van Brakel",63,44
110132,2,1,"Rick Verbeek",63,44
110135,92,1,"Sjoerd Overgoor",66,51
110136,2,1,"Rik Sebens",58,50
110137,3,1,"Arnor Smarason",65,42
110138,59,1,"Calvin Jong-a-Pin",68,42
110139,26,1,"Geert Arend Roorda",65,40
110140,6,1,"Donovan Deekman",59,32
110142,43,1,"Jeroen Veldmate",67,52
110145,55,1,"Martijn van der Laan",67,44
110146,27,1,"Shkodran Metaj",65,41
110147,130,1,"Douglas",73,40
110148,136,3,"Marko Arnautovic",79,50
110150,22,1,"Kees van Buuren",61,35
110154,42,1,"Wesley de Ruiter",65,255
110156,21,1,"Gianluca Nijholt",66,28
110159,95,1,"Donny Gorter",66,45
110161,71,1,"Michiel Kramer",73,53
110168,45,1,"Kevin van Diermen",67,47
110169,17,1,"Aron Gunnarsson",68,41
110184,104,1,"Dion Malone",68,40
110185,4,1,"Ruud van de Rijt",63,39
110189,248,2,"Nacer Chadli",78,46
110206,22,1,"Melvin de Leeuw",62,41
110214,109,1,"Joey van den Berg",72,45
110331,50,2,"Brayan Angulo",68,37
110378,72,1,"Panagiotis Tachtsidis",74,52
110382,21,1,"Matias Omar Degra",65,265
110738,23,1,"Graham Cummins",60,42
110878,39,1,"Stergos Marinos",70,52
110883,1,1,"Matias Rodriguez",72,37
110947,31,1,"Chris Herd",63,56
110948,7,1,"Nikos Karelis",73,40
111025,12,1,"Srdjan Blazic",64,226
111033,1,1,"Matias Alustiza",74,36
111060,23,1,"Callum McGregor",67,39
111068,17,1,"Christian Bekamenga",69,48
111182,7,1,"Zsolt Laczko",63,26
111190,93,1,"Laure",74,40
111193,3,1,"Thomas Bosmel",63,253
111194,32,2,"Ismaila N'Diaye",64,42
111199,2,1,"Marco Pappa",70,38
111237,147,1,"Vicente Iborra",81,40
111703,9,1,"Loic Nestor",65,46
111704,6,2,"Selim Bouadla",64,50
111739,36,1,"Simone Romagnoli",70,42
111741,1,1,"Mauro Vigorito",65,254
111747,8,1,"Daniele Ragatzu",63,40
111787,129,2,"Mathieu Dossevi",75,47
111794,34,1,"Luca Siligardi",73,41
111800,95,1,"Kyle Naughton",74,39
111801,111,3,"Alfred N'Diaye",77,45
111818,4,1,"Simone Benedetti",68,39
111819,1,1,"Jean-Philippe Sabo",64,39
111858,39,2,"Daniel Opare",73,44
111862,176,1,"Kwadwo Asamoah",79,16
111865,208,1,"Maynor Figueroa",69,44
111885,20,2,"Efrain Juarez",68,38
111897,9,1,"Marco Fabian",73,47
111909,69,1,"Michael Basser Chretien",69,48
111917,17,1,"Amadou Sidibe",63,32
111925,29,1,"Chaker Zouaghi",63,46
111930,109,1,"Ahmed El Mohamady",74,33
111973,23,1,"Gilberto",62,36
111975,70,2,"Manucho",76,44
111994,11,1,"Tsepo Masilela",73,43
112012,54,3,"Emmanuel Mayuka",70,45
112027,3,1,"Khaled Adenon",64,41
112035,32,1,"Kagisho Dikgacoi",65,39
112107,150,1,"Erwin Mulder",74,303
112117,5,1,"Diallo Guidilleye",69,46
112119,58,3,"Charlison Benschop",72,43
112122,3,1,"Serhat Koc",66,110
112123,149,1,"Paul Hanlon",63,32
112204,5,1,"Igor Martinez",67,35
112205,63,2,"Cala",73,47
112297,69,1,"David Obua",62,40
112397,101,1,"Vitor Gomes",72,46
112424,33,1,"Roberto",69,29
112471,159,1,"Erik Falkenburg",69,52
112476,72,1,"Lorenzo Ariaudo",71,39
112477,75,1,"Maikel van der Werff",72,41
112561,1,1,"Boubacar Mansaly",60,37
112563,1,1,"Hans Martinez",69,36
112585,2,1,"John Paul Kissock",63,33
112656,123,2,"Ariel Borysiuk",68,51
112704,85,1,"Michael Kovacevic",61,39
112758,134,1,"Ignacio Camacho",80,46
112801,119,1,"Marinho",70,47
112848,9,1,"Carlos Labrin",68,52
112881,51,1,"Joao Luiz",65,48
112934,4,2,"Emil Lyng",62,48
112935,25,1,"Mads Albaek",72,45
112976,55,2,"Adrian Nikci",66,39
112978,178,2,"Roman Buerki",80,314
112979,2,1,"Aron Liechti",56,113
112981,63,1,"Michael Siegfried",58,45
113005,13,1,"Hal Robson-Kanu",66,43
113186,12,1,"Emir Sinanovic",46,114
113189,17,1,"Rostyn Griffiths",66,35
113227,172,1,"Moreno Costanzo",69,49
113231,24,1,"Mike Gomes",55,32
113232,1,1,"Maxime Vuille",54,117
113235,137,1,"Burim Kukeli",61,56
113237,22,1,"Ridge Munsy",65,53
113238,5,1,"Janko Pacar",59,39
113239,30,3,"Fabio Daprela",67,35
113270,66,1,"Sander Fischer",70,52
113292,15,2,"Joey Suk",63,38
113311,57,1,"Mauro Dos Santos",72,45
113318,108,2,"Facundo Sebastian Roncaglia",75,50
113340,76,1,"Jens Hegeler",73,48
113422,24,1,"Pascal Schuerpf",58,52
113465,83,1,"Junior Hoilett",72,39
113517,2,1,"Bruno Severino",67,31
113599,39,1,"Lucas Armando Mareque",71,45
113604,8,1,"Adrian Daniel Calello",61,44
113627,68,1,"Hernan Dario Bernardello",69,45
113631,28,2,"Mauro Formica",72,50
113672,117,1,"Mateo Pablo Musacchio",81,41
113695,70,1,"Cristian Alvarez",71,280
113702,1,1,"Mariano Angel Paglialunga",66,52
113757,3,1,"Milton Joel Caraglio",72,36
113762,54,1,"Santiago Morero",66,43
113769,4,1,"Lucas Pratto",79,51
113772,7,1,"Chris Basham",69,34
113774,5,1,"Nicolas Bianchi Arce",66,40
113792,19,1,"Jonathan Cristaldo",74,50
113794,22,1,"Damian Leandro Casalinuovo",61,32
113836,99,1,"Danny Welbeck",79,44
113868,69,1,"Victor Vazquez",76,47
113902,29,1,"Mirko Boland",72,44
113908,19,1,"Liam Bridcutt",74,48
113968,100,1,"Claudio Yacob",78,35
113976,15,2,"Marcos Antonio",67,47
114011,67,1,"Stjepan Kukuruzovic",63,39
114016,48,1,"Vullnet Basha",67,43
114018,8,1,"Mathieu Debonnaire",56,222
114021,49,1,"Alexandre Pasche",61,37
114025,147,1,"Tony Jantschke",79,32
114044,146,2,"Alvaro Dominguez",78,50
114068,16,1,"Thomas Piermayr",60,44
114076,1,1,"Cristian Gamboa",74,44
114158,5,1,"David Witteveen",61,31
114211,7,1,"Miro Varvodic",64,243
114212,15,1,"Goran Jozinovic",57,41
114215,18,1,"Mario Maloca",68,48
114216,22,1,"Mario Ticinovic",64,44
114218,9,1,"William Buckley",69,33
114222,3,1,"Jack Compton",60,31
114268,144,2,"Dejan Lovren",79,44
114270,25,1,"Silvio Rodic",61,239
114333,35,2,"Lukas Marecek",71,43
114337,4,1,"Joel Ekstrand",71,58
114339,6,1,"Cristian Maidana",74,54
114364,19,1,"Wesley",73,44
114368,19,1,"Valery Nahayo",68,25
114475,2,1,"Luca Di Matteo",65,34
114492,62,1,"Kevin Pezzoni",64,33
114499,2,1,"Victor Aquino",66,46
114503,22,2,"Abiola Dauda",67,47
114558,136,2,"Kevin Strootman",80,36
114582,2,1,"Helton Dos Reis",51,49
114601,1,1,"Juan Angel Neira",63,40
114650,54,1,"Jan Moravek",71,39
114651,90,1,"Mateus",73,37
114664,137,2,"Daniel Pavlovic",65,46
114671,4,1,"Fabiano Oliveira",64,117
114672,1,1,"Lucas Wilchez",73,33
114680,31,2,"Jonathan Urretaviscaya",72,47
114688,65,2,"Claudemir",71,50
114715,60,1,"Emiliano Ariel Dudar",63,39
114716,2,1,"Mouhcine Iajour",62,118
114724,95,2,"Pedrinho",70,55
114735,42,1,"Nick von Niederhausern",59,49
114737,89,1,"Marwin Hitz",77,299
114738,98,1,"Luca Zuffi",76,51
114742,39,1,"Anthony Sauthier",62,35
114746,33,3,"Vincenzo Rennella",71,44
114762,18,1,"Manolo Reina",68,270
114769,151,2,"Miguel Britos",74,45
114789,82,1,"Lukas Schenkel",58,33
114790,129,1,"Adrian Winter",66,53
114792,192,1,"Jerome Thiesson",60,33
114794,122,1,"Pa Modou Jagne",65,45
114816,143,1,"Michal Pazdan",69,47
114817,69,1,"Michal Gliwa",55,206
114822,104,1,"Grzegorz Sandomierski",64,261
114827,106,1,"Luis Alfonso Henriquez",65,42
114963,42,1,"Fabian Giefer",73,277
114971,31,1,"Paulinho",79,37
115006,17,1,"Bartosz Kaniecki",59,224
115018,1,1,"Leo Fortunato",69,40
115067,154,3,"Nemanja Matic",83,50
115068,11,1,"Martin Juhar",63,49
115143,107,1,"Mariusz Przybylski",64,47
115160,93,3,"Brown Ideye",75,42
115171,2,1,"Julio Cesar Machado",71,37
115184,108,1,"Danijel Subasic",81,321
115190,27,1,"Sreten Sretenovic",66,44
115229,17,1,"Guilherme Santos",66,33
115253,52,1,"Anton Sloboda",63,37
115266,20,1,"Kristian Kolcak",62,55
115268,79,1,"Michal Peskovic",66,262
115297,60,3,"Fabian Monzon",69,47
115330,8,1,"Cristian Pasquato",71,24
115373,13,1,"Matija Skarabot",61,33
115377,6,1,"Goran Galesic",65,41
115392,14,1,"Sebino Plaku",60,43
115429,70,1,"Delvin N'Dinga",73,37
115440,1,1,"Ridge Mickael Mobulu",52,38
115488,12,1,"Paulo Arantes",62,33
115489,52,1,"Goldim Diego Gaucho",64,44
115495,48,1,"Luis Manuel",67,40
115512,121,1,"David Simao",73,54
115519,77,2,"Luisinho",74,41
115525,18,1,"Eder Sciola",63,43
115585,20,1,"Zaur Sadaev",70,44
115591,150,2,"Ricardo Rodriguez",82,52
115670,165,1,"Konstantin Rausch",72,42
115675,25,1,"Mark Ridgers",60,240
115681,80,1,"Jake Livermore",74,42
115700,11,1,"Leonardo Sanchez",67,41
115719,37,1,"Dejan Skolnik",64,42
115723,11,1,"Jules Reimerink",65,45
115724,76,1,"Grzegorz Kuswik",67,49
115739,30,1,"Nemanja Nikolic",74,40
115798,101,2,"Baba",72,40
115847,111,1,"Hiroshi Kiyotake",77,39
115862,7,1,"Ramon Cecchini",57,45
115863,2,1,"Kristian Kuzmanovic",57,54
115980,15,1,"Garath McCleary",72,46
116011,1,1,"El Fardou Ben Nabouhane",54,41
116085,34,1,"Eoin Doyle",65,57
116183,21,1,"Jose Velazquez",69,46
116243,1,1,"Rafael Romo",68,266
116253,14,1,"Juan Falcon",67,35
116555,27,1,"Duvan Zapata",77,31
116603,2,1,"Genki Omae",68,47
116642,8,1,"Yuki Otsu",66,44
116645,86,1,"Hiroki Sakai",72,38
116750,151,5,"Ricky van Wolfswinkel",73,46
116756,51,1,"Marcin Wodecki",60,44
116772,198,1,"Thomas Mueller",86,46
116788,11,2,"Admir Aganovic",61,42
116871,83,1,"Tadeusz Socha",63,46
116872,69,1,"Lukasz Tyminski",58,49
116874,39,1,"Krzysztof Janus",62,45
116881,9,1,"Adrian Paluchowski",61,114
116885,68,1,"Maksymilian Rogalski",63,39
116907,48,1,"Paolo Hurtado",72,48
117432,5,1,"Jiloan Hamad",71,42
117541,126,1,"Tjaronn Chery",71,43
117545,15,1,"Sean Morrison",70,49
117556,26,1,"Radoslaw Pruchnik",57,36
118049,27,1,"El-Arbi Hilal Soudani",72,37
118182,22,1,"Kheireddine Kiko Zarabi",69,45
118298,9,1,"Clemens Walch",65,4
118346,21,2,"Filip Luksik",62,40
118356,3,1,"Bigambo Rochat",53,43
118359,58,1,"Anatole Ngamukol",66,36
118386,13,1,"Bastian Schulz",67,41
118390,13,1,"Freddie Sears",70,43
118433,8,1,"Luis Pedro",67,42
118434,80,3,"Alexander Buettner",74,49
118441,31,1,"Edson Henrique",66,33
118508,5,1,"Fedor Smolov",76,50
118528,89,3,"Michu",76,40
118530,116,1,"Lukasz Hanzel",63,40
118601,42,1,"Rafik Halliche",68,45
118616,63,1,"Giancarlo Gonzalez",76,47
118666,8,1,"Pape Moussa Diakhate",54,52
118713,5,1,"Jurgen Prutsch",61,40
118730,99,3,"Eyong Enoh",71,56
118822,75,1,"Maciej Dabrowski",68,43
118843,86,1,"Wiljan Pluim",66,37
118848,123,1,"Robbin Ruiter",74,299
118850,26,1,"Anthony Lippini",65,39
118879,16,2,"Nikola Gulan",67,36
118883,8,1,"Agim Ibraimi",74,12
118896,105,1,"Peter Pawlett",68,53
118897,164,1,"Ryan Jack",69,44
118929,88,1,"Jordi Gomez",70,31
119005,3,1,"Bernard Parker",73,53
119014,6,1,"Darko Lazovic",73,41
119079,22,1,"Alex McCarthy",75,289
119100,4,1,"Ignacio Fideleff",73,44
119117,72,1,"Reginald Goreux",71,44
119118,19,2,"Moussa Gueye",62,37
119273,10,1,"Marcus Olsson",69,52
119305,15,2,"Agon Mehmeti",64,35
119351,9,1,"Zavon Hines",63,40
119427,33,1,"Aytac Sulu",75,41
119435,147,1,"Niall McGinn",70,49
119525,155,1,"Sebastian Rudy",76,43
119541,114,1,"Geoff Cameron",76,46
119542,22,1,"Luis Seijas",72,55
119702,125,1,"Milan Gajic",60,41
119760,3,1,"Rasmus Joensson",68,45
119838,38,1,"Slobodan Medojevic",73,48
119839,34,2,"Danijel Aleksic",66,55
120076,3,1,"Robert Zillner",66,45
120082,118,1,"Mickael Facchinetti",63,39
120110,8,1,"Kim Ojo",65,41
120116,28,1,"Jonny Rowell",65,49
120132,12,1,"Nahuel Valentini",63,36
120148,1,1,"Fernando Russi",63,34
120158,4,1,"Geoffrey Tulasne",62,42
120221,18,2,"Matias Cabrera",72,12
120428,5,1,"Mathis Bolly",67,35
120560,11,1,"Tobias Sana",64,48
120598,67,1,"Jonas Loessl",76,299
120621,89,1,"Douglas",73,296
120737,34,1,"Chengdong Zhang",70,35
120845,2,1,"Nabil Bahoui",72,33
120915,12,2,"Omar Kossoko",66,53
120917,15,1,"Ahmed Kashi",70,44
120919,1,1,"Aatif Chahechouhe",75,43
121044,56,1,"Nenad Krsticic",72,42
121069,35,1,"Ross Forbes",54,29
121080,193,1,"Philippe Koch",66,42
121093,27,1,"Sercan Sararer",69,48
121115,22,1,"Gianluca Frontino",65,39
121225,6,1,"Muhamed Keita",65,42
121286,9,1,"Fabio Francesco Sciacca",63,33
121488,1,1,"Alban Joinel",58,236
121633,127,1,"David Alaba",85,45
121639,48,3,"Moussa Maazou",73,43
121642,151,1,"Marc van de Maarel",69,33
121643,17,1,"Adrian Chomiuk",52,37
121716,102,1,"Juan Forlin",73,34
121854,2,1,"Luiz Carlos",67,271
121872,104,2,"Sidnei",77,51
121881,127,1,"Eduardo Gottardi",74,290
121923,1,1,"Adriano",68,116
121953,11,1,"Tcho",68,40
121957,4,1,"Wellington",68,38
121960,40,2,"Renan",69,40
122047,138,2,"Mariano",77,46
122048,78,1,"Leandro Salino",74,39
122055,2,1,"Mikkel Diskerud",70,54
122116,4,1,"Yang Wang",60,36
124127,64,1,"Fabiano",74,297
124144,39,2,"Aleksandar Prijovic",71,45
127130,99,1,"Jonjo Shelvey",77,50
127133,26,1,"Matthew Phillips",73,52
127134,66,1,"Scott Robinson",61,40
127140,72,1,"Grant Gillespie",62,36
127141,3,1,"Jordan Kirkpatrick",47,44
127189,15,1,"Dragan Mihajlovic",51,39
127191,19,1,"Dugary Ndabashinze",64,41
127207,18,1,"Federico Santander",71,42
127209,2,1,"Anders Christiansen",72,29
127224,112,1,"Amir Abrashi",71,54
127255,10,1,"Akwetey Mensah",60,46
127370,20,1,"Felipe Mattioni Rohde",69,51
127374,25,1,"Rafael Toloi",74,52
127460,139,1,"Giacomo Bonaventura",80,50
127627,1,1,"Steven Meechan",58,53
127644,46,1,"James Vincent",63,56
127712,12,1,"Declan Rudd",70,276
127825,4,1,"Renatinho",70,50
127829,1,1,"Bruno Perone",63,44
127857,24,1,"Amr Zaki",71,45
127887,23,2,"Orhan Mustafi",57,27
127888,81,1,"Anderson Luis",71,42
127894,28,1,"Hector Rodas",69,40
127945,94,1,"Marcel Risse",75,40
127959,5,1,"Rafal Pietrzak",61,45
128020,41,1,"Marquinho",75,41
128036,74,2,"Mauricio",78,38
128037,99,3,"Henrique",76,51
128045,83,1,"Luis Alberto",70,52
128047,8,1,"Ze Eduardo",64,41
128083,91,2,"Vagner",72,280
128106,77,1,"Alexander Dragovic",78,39
128148,46,1,"Makelele",67,34
128209,14,1,"Ondrej Celustka",70,50
128230,13,1,"Kevin Piere Lafrance",59,45
128235,34,1,"Nico Abegglen",60,51
128239,12,1,"Steven Deana",60,234
128298,4,1,"Bryan Rodriguez",67,39
128360,97,2,"Edimar Fraga",73,51
128392,6,1,"Walter",77,40
128455,1,1,"Mohamed Coulibaly",62,37
128456,144,2,"Abdelhamid El Kaoutari",73,38
128590,24,1,"Ostoja Stjepanovic",64,44
128666,48,2,"Emmanuel Imorou",72,49
128689,60,1,"Sebastian Mielitz",72,284
128721,1,1,"Javi Castellano",72,46
128732,70,3,"Jonathas",79,39
128795,8,1,"Souza",76,37
128802,38,1,"Donovan Slijngard",61,40
128803,5,1,"Simone Colombi",68,260
128827,150,2,"Lewis Holtby",77,40
128843,17,1,"Aislan",65,42
128851,1,1,"Almeida Borges Leandro",59,29
128852,12,1,"Ivan Strinic",73,45
128864,94,1,"Oscar",82,49
128870,12,1,"Sandro Laurindo da Silva",69,40
128946,2,1,"Haris Vuckic",65,38
129177,9,1,"Robert McHugh",61,49
129241,8,1,"Hannes Thor Halldorsson",67,256
129275,1,1,"Jon Gudni Fjoluson",63,55
129278,9,1,"Holmar Oern Eyjolfsson",67,45
129326,34,2,"Franco Daniel Jara",73,45
129391,181,2,"Javier Pastore",84,37
129393,20,1,"William Matheus",72,57
129462,52,2,"Felipe",73,57
129469,4,1,"Gerson Magrao",69,46
129763,43,1,"Luca Ceccarelli",68,35
129817,49,1,"Hendry Thomas",68,41
129819,153,1,"Emilio Izaguirre",71,39
129915,64,1,"Johann Berg Gudmundsson",71,38
129918,89,4,"Alfred Finnbogason",75,57
129944,186,1,"Marco Reus",86,49
130027,106,1,"Khaleem Hyland",70,42
130113,41,1,"Andrea Rispoli",64,45
130118,31,1,"Pablo De Blasis",75,35
130155,81,1,"Danilo D'Ambrosio",74,53
130298,52,3,"John Guidetti",74,44
130596,5,1,"Tiago Luis",71,40
130667,90,2,"Joo-Ho Park",74,50
130670,57,1,"Chung-Yong Lee",72,29
130738,22,1,"Mamadou Bagayoko",66,35
131117,3,1,"Caleb Patterson-Sewell",63,258
131391,6,1,"Andis Shala",59,44
131394,9,1,"Benoit Ladriere",61,39
131403,34,1,"Jo Coppens",63,252
131404,64,1,"David Vandenbroeck",66,51
131406,3,1,"Fred",68,48
131408,54,1,"Thomas Kaminski",69,274
131409,40,2,"Adlene Guedioura",70,46
131411,1,1,"Boubacar Dembele",58,120
131486,3,1,"Cedric Betremieux",61,93
131530,81,1,"Thomas Matton",72,31
131531,127,1,"Franck Berrier",72,42
131532,56,1,"Miguel Dachelet",64,43
131583,60,1,"David Meyler",71,50
131845,7,1,"Jonatan Johansson",69,32
131980,12,1,"Povilas Leimonas",59,46
131991,97,1,"Floyd Ayite",75,41
131995,100,1,"Benjamin Moukandjo",77,44
132111,35,1,"Antons Kurakins",58,34
132701,28,1,"Henri Anier",61,43
132809,91,2,"Thierry Doubai",67,41
132814,71,1,"Joel Mall",65,256
132829,1,1,"Stephane Garcia",57,121
132830,12,1,"Damian Bellon",56,111
132843,158,2,"Serey Die",75,50
132844,113,2,"Admir Mehmedi",77,53
132898,94,1,"Jefferson Nascimento",79,47
133126,153,1,"Dennis Hediger",63,47
133201,16,1,"Dario Dumic",63,49
133535,10,1,"Airton",71,45
133997,52,1,"Francisco Sandaza",68,50
134132,8,1,"Mario Leitgeb",63,37
134217,117,1,"Philipp Bargfrede",74,45
134220,1,1,"Chafik Najih",59,47
134221,56,1,"Mustapha Yatabare",70,48
134222,36,1,"Edouard Butin",65,43
134232,155,1,"Nolan Roux",75,38
134233,22,1,"Baptiste Schmisser",65,45
134236,113,3,"Tino Costa",76,44
134285,16,1,"Jean Alain Fanchone",65,38
134318,4,1,"Valdas Trakys",63,38
135247,2,2,"Philipp Zulechner",66,45
135310,49,1,"Yonathan Del Valle",75,46
135335,21,1,"Raffaele De Vita",64,45
136516,11,1,"Mervan Celik",69,50
136539,41,1,"Rafal Gikiewicz",71,289
136540,73,1,"Krzysztof Krol",60,37
137223,33,1,"Jocelyn Roux",61,28
137225,3,1,"Saroa",56,108
138155,8,1,"Szymon Matuszek",59,32
138159,81,1,"Michal Buchalik",63,245
138171,114,1,"Semir Stilic",74,43
139633,2,1,"Ivan Alejandro Furios",65,37
139634,46,1,"Ibrahima Niasse",59,33
139635,1,1,"Dylan Gissi",60,51
139637,3,1,"Martin Steuble",58,32
139671,92,1,"Marc Albrighton",75,46
139672,4,1,"Nathan Delfouneso",66,36
139673,72,1,"Nathan Baker",71,40
139775,47,1,"Martin Baran",65,43
139779,18,1,"Pavol Cicman",62,41
139806,60,1,"Sinisa Andjelkovic",74,39
139822,2,1,"Leonard Kweuke",75,40
139895,105,1,"Lukasz Burliga",64,39
139898,25,1,"Dirceu",67,37
139922,72,2,"David Addy",65,40
140445,82,1,"Tommy Oar",71,52
140490,10,1,"Matteo Tosetti",60,40
140495,128,1,"Vincent Ruefli",69,42
140497,71,1,"Guillaume Katz",60,44
140500,1,1,"David Frey",50,49
140819,119,2,"Steven Zuber",73,45
140932,109,2,"Milos Kosanovic",72,38
140951,22,1,"Macedo Novaes",65,265
140963,4,1,"Milan Milanovic",65,43
140965,21,1,"Nikola Djurdjic",71,44
140982,73,1,"Odair Fortes",68,44
140988,6,1,"Jozsef Varga",69,35
141082,23,1,"Patrick Ziegler",68,44
141113,144,1,"Dennis Diekmeier",75,42
141114,9,1,"Tobias Kempe",70,51
141115,8,1,"Timo Perthel",70,33
141126,6,1,"Benjamin Kirsten",67,252
141145,67,1,"Daniel Didavi",79,41
141146,7,1,"Patrick Funk",66,48
141160,41,1,"Boris Vukcevic",69,35
141161,66,1,"Julian Schieber",74,47
141370,72,1,"Sebastian Rode",79,40
141395,6,1,"Viktor Bopp",60,46
141396,53,1,"Mehmet Ekici",77,45
141576,6,1,"Enda Stevens",65,46
141662,6,1,"Alvaro Fernandez",69,38
141699,104,2,"Milan Badelj",78,44
141704,25,1,"Kaja Rogulj",65,42
141733,8,1,"Sergey Khizhnichenko",57,33
141814,1,1,"Lennart Hartmann",58,38
142186,49,1,"Johan Maartensson",67,46
142272,42,1,"Richard Guzmics",68,37
142282,95,2,"Barry Douglas",70,46
142357,11,1,"Jon Robertson",58,37
142990,30,1,"Samuel Scheimann",64,44
142992,7,1,"Kevin Brands",63,43
142994,17,2,"John Verhoek",67,40
143365,120,2,"Wilfried Bony",80,31
143403,13,1,"Danilo",66,39
143442,28,2,"Toni Sunjic",73,43
143512,33,1,"Danny Hoesen",68,44
143523,24,1,"Bruno Andrade",68,58
143710,2,1,"Luciano Becchio",67,31
143750,42,1,"Zargo Toure",70,32
143752,37,1,"Frederic Sammaritano",71,44
143757,134,1,"Mehdi Mostefa",72,36
143790,87,2,"Yannis Tafer",67,48
143793,93,1,"Jack Wilshere",81,50
143795,41,1,"Fausto Rossi",72,80
143841,1,1,"Juanmi Callejon",67,45
143923,2,1,"Robbert Te Loeke",62,243
143939,1,1,"Soufiane Dadda",63,45
143945,49,2,"Rajiv van La Parra",67,53
144989,97,1,"Efe Ambrose",69,52
144993,126,2,"Shinji Kagawa",82,39
144996,140,2,"Sung-Yueng Ki",77,35
144998,45,1,"Marko Jovanovic",65,36
144999,140,1,"Nenad Tomovic",75,44
145002,9,1,"Shaun Cummings",69,40
145020,91,1,"Marcos Paulo",69,37
145039,54,1,"Jean-Jacques Gosso",68,41
145058,20,1,"Helder",64,28
145061,79,2,"Sylvio Ronny Rodelin",70,49
145063,39,1,"Jorge Claros",67,35
145066,18,2,"Tripy Makonda",67,47
145067,3,1,"Jean-Ecudes Maurice",62,42
145068,6,1,"Robin Previtali",62,36
145070,184,1,"Franck Tabanou",76,44
145536,30,1,"Benjamin Huebner",74,39
145538,7,1,"Dennis Daube",67,57
145545,6,1,"Stephan Hain",66,45
145550,149,2,"Kevin Trapp",82,323
145551,169,1,"Roman Neustaedter",74,55
145561,73,1,"Anderson",76,44
145583,2,1,"Fellipe Bastos",69,51
145584,75,1,"Tengarrinha",66,36
145586,95,2,"Stijn Wuytens",69,51
146768,1,1,"Jose Luis Fernandez",71,46
146830,104,1,"Joel Ward",76,35
147351,108,1,"Carlao",69,47
147594,136,1,"Bryan Linssen",72,44
147600,132,1,"Maikel Kieftenbeld",70,35
147601,77,1,"Wout Droste",70,47
147614,90,2,"Fallou Diagne",74,44
147616,62,1,"Michal Janota",63,49
147717,1,1,"Sascha Bigalke",69,47
147722,1,1,"Said Husejinovic",64,35
147726,34,1,"Leon Balogun",73,43
147729,198,1,"Luiz Gustavo",83,42
147731,14,1,"Taner Yalcin",70,37
147732,29,2,"Richard Sukuta-Pasu",65,39
147733,25,1,"Mohamed Amsif",69,274
147735,77,1,"Alexander Esswein",73,49
147877,44,1,"Marley Watkins",63,24
147951,138,1,"Josip Ilicic",80,39
147958,172,1,"Marvin Martin",73,46
147959,97,2,"Yoric Ravet",72,51
147960,30,1,"Bakary Soro",68,48
147980,10,1,"Emil Drozdowicz",60,46
148153,3,1,"Carlos Olascuaga",68,46
148286,62,1,"Joachim Mununga",65,45
148289,10,1,"Yohan Brouckaert",63,40
148292,10,1,"Mvuezolo Muscal Musumbu",54,112
148294,19,1,"Benjamin Lambot",63,36
148297,2,1,"Mario Matos",56,216
148302,149,2,"Cheikhou Kouyate",76,38
148308,7,1,"Sven De Volder",49,205
148311,2,1,"Gregory Delwarte",60,240
148313,38,1,"Dimitri Daeselaire",62,39
148314,153,2,"Anele Ngcongca",72,39
